"FIA001" "FIA1" "FIA10" "FIA100" "FIB1" "FIB10" "FIB100" "FIC01" "FIC1" "FIC100" "FIIA001" "FIIA01" "FIIA1" "FIIA100" "FIIB1" "FIIB10" "FIIB100" "FIIC01" "FIIC1" "FIIC10" "FIIC100" "FIIIA001" "FIIIA01" "FIIIA1" "FIIIA100" "FIIIB1" "FIIIB10" "FIIIB100" "FIIIC01" "FIIIC1" "FIIIC10" "SC93A01" "SC93A10" "SC93A20" "SC93B1" "SC93B40" "SC93C01" "SC93C1" "SC93C10" "SC93C50" "SC98A001" "SC98A01" "SC98A1" "SC98A10" "SC98A100" "SC98B1" "SC98B10" "SC98B100" "SC98C01" "SC98C1" "SC98C10" "SC98C100" "SCIA1" "SCIA10" "SCIA100" "SCIB1" "SCIB10" "SCIB100" "SCIC1" "SCIC100" "P72IA001" "P72IA01" "P72IA1" "P72IA10" "P72IA100" "P72IB1" "P72IB10" "P72IB100" "P72IC01" "P72IC1" "P72IC10" "P72IC100" "P72IIA001" "P72IIA01" "P72IIA1" "P72IIB10" "P72IIB100" "P72IIC01" "P72IIC10" "P72IIC100" "P72IIIA01" "P72IIIA1" "P72IIIA10" "P72IIIA100" "P72IIIB1" "P72IIIB100" "P72IIIC01" "P72IIIC1" "P72IIIC10" "P72IIIC100"
"FIA001" 0 0.0345823337885444 0.0291216979931324 0.0519923363532438 0.0228789837591528 0.0219023058790556 0.0292677458287918 0.0178156140747768 0.0562099965030925 0.0470695340445473 0.0417797883244889 0.0292154722657038 0.0283290095147924 0.0549234970710657 0.0544673329379018 0.0429804205193299 0.0312103902668127 0.0440171311268996 0.0645618957951225 0.0223128659670179 0.0529184249608494 0.0625212704318352 0.0679158369771674 0.0550930692729278 0.035675900832634 0.066860909645008 0.0410427988046527 0.0731947904314856 0.0664716137305448 0.0637922324646979 0.058646515355886 0.0913805245728472 0.0558931997607965 0.0209135701210522 0.114835276373305 0.0289926036916777 0.118987847533862 0.0544335207426183 0.0451503227100755 0.0448514331331366 0.0662582594348312 0.0472907790511174 0.0642927277818597 0.0619049777030632 0.0395000884311325 0.0687003799516533 0.0673956032304625 0.0522350262115939 0.0672817419163486 0.0692324890609676 0.0661985835089384 0.0630594786084235 0.0268809722871045 0.054370084413768 0.034528563018504 0.0457716146685363 0.0212682417936689 0.101422088900032 0.0220389933172275 0.0271312017408465 0.117755118175876 0.0901916366171885 0.123620715149404 0.0735871444211913 0.106826588444832 0.0958149860481065 0.0755107189494478 0.109969776083386 0.0983614279091936 0.0729690995874718 0.117372968430031 0.0887819459405639 0.0479503103945328 0.0554393939299434 0.0798141370427776 0.0655837817763586 0.0930068371070039 0.12168507824314 0.0406310497981024 0.0952971209334676 0.087390905420719 0.0403092793366746 0.0580260237234099 0.10273953045825 0.0739596070371574 0.138532970342272 0.0865870346579942 0.0582459280619993 0.0923698730344588 0.122398350337048
"FIA1" 0.0345823337885444 0 0.0276160879937647 0.0269074641240951 0.0179082452946692 0.0431251724023221 0.0240324396851187 0.0204232450676073 0.0375915056664586 0.0301516775369366 0.0674258201879946 0.0539371073153803 0.0437311564789451 0.0777013441916788 0.0769705912845425 0.0686379332595784 0.0368614100895799 0.0369496808423528 0.0906158307394272 0.0383742443557031 0.0746129847374335 0.0816868487878925 0.0874405351052445 0.0754413640952387 0.0547547101133048 0.0871653343992115 0.0639968353851961 0.0931246163391623 0.0861055918696867 0.0845841457373598 0.0765547732269033 0.0665313327376996 0.0485069048653062 0.0415745065077555 0.0984491974953429 0.0472569973227263 0.0927848845347992 0.0407171506187137 0.0633248246787333 0.0351555554597714 0.0860830562621491 0.0596361328207882 0.0842386941083678 0.0810231963245846 0.0629649844801027 0.0882804872348047 0.0873155535034386 0.028933567694223 0.088199741303751 0.0881430278443606 0.0858375826970801 0.0831744307401718 0.0285097031357639 0.0340752213339866 0.0402053709216443 0.0247316117942178 0.0407863411385139 0.0836802739786849 0.0415913805743579 0.0463788991953642 0.097228670526996 0.0705968040829257 0.103640569022549 0.0527028438448028 0.0889509823446255 0.0752134668842562 0.0575511194596665 0.0902962688007358 0.0775322305646888 0.0538612363865253 0.0993475875927079 0.0714613067508229 0.0437129120622192 0.0531488389430986 0.0605869688191171 0.0715782385997588 0.0719379418315737 0.109753976691409 0.0329004055145061 0.0783126846787125 0.0673341466775489 0.0499778190815827 0.0429087218327849 0.0825230322329781 0.0566010534505898 0.121285646910982 0.0627444549700538 0.0410003423174224 0.0665475376632907 0.101343712772176
"FIA10" 0.0291216979931324 0.0276160879937647 0 0.0453958865720197 0.0271379019313815 0.032007731586661 0.02639468655851 0.0239022877213164 0.051388251360072 0.0436911897806106 0.0606987646579168 0.0463669954545178 0.0401256419704425 0.0710097185851199 0.0678371968241702 0.0607479854996176 0.0333866231096482 0.0529650492768798 0.0810736569191053 0.031261790403237 0.0678336451259567 0.0718818308283384 0.0767373727642118 0.0682025515786413 0.048181955920338 0.0759408616621651 0.0564487776377551 0.0820917981793794 0.076176478548641 0.0754473662178773 0.0659989824641299 0.0829791392723042 0.0663663177294128 0.0413224856774202 0.113250111503677 0.0442003189955907 0.10474638844026 0.0619664737803216 0.0569383018680975 0.0486352751211025 0.076322767310378 0.0514357392101907 0.0752037718343506 0.0726464709925758 0.0510060209141818 0.0777091899711396 0.0765487546803375 0.0359343480790164 0.0783340144653661 0.0778313862117988 0.0749855890512084 0.0727620504577033 0.0381020836660218 0.0526510583145804 0.0468317597326567 0.0455151340268556 0.0376251890698084 0.0988092503096045 0.0376891701121127 0.0425604951876547 0.113363328898424 0.0854115557118141 0.119516725051836 0.0695078113779903 0.104462698403347 0.0907759646639937 0.0712983721181284 0.106272883707627 0.0938673564669459 0.0664855426888786 0.114990545401135 0.087160215158855 0.0471422193528615 0.0557513168009155 0.0766523994370965 0.0661463644905972 0.0873201526678114 0.120901229855567 0.039298221019499 0.0932902725095238 0.0824440134814981 0.0404233702523649 0.0505083833464253 0.0972787643854762 0.0721914932618685 0.135531750891924 0.0754656499255455 0.0538819320214669 0.0829915070168821 0.115851006055784
"FIA100" 0.0519923363532438 0.0269074641240951 0.0453958865720197 0 0.034864602134327 0.0603138084419969 0.0418123720288879 0.0417979494387229 0.0302471907777671 0.031838217123215 0.0816955841822166 0.0680702895087145 0.0537593745955185 0.0932055651149382 0.0924363701170678 0.0823244803474961 0.0508062565344532 0.0399267255827189 0.105266154097868 0.0534645488843831 0.0932193135932491 0.100116431174426 0.105580439399098 0.0923986701978662 0.0721033391869519 0.104505661395978 0.0761464324399075 0.111564905964018 0.104734547788799 0.103528017758923 0.0938647933747936 0.0569448688511219 0.0422159621506662 0.056237720130594 0.0865018876569383 0.064001284837074 0.081301994791177 0.0341445380608862 0.0805985145936817 0.0329225750449924 0.103899569061796 0.0746028177920364 0.102217560824165 0.0994020817238041 0.0787335380040807 0.106317714331946 0.105379180218077 0.0298753430122524 0.105856041666768 0.106444921781986 0.103164859864087 0.10065915024444 0.0421395338680089 0.0225038521557415 0.0523642378748767 0.0203804014946264 0.0593414035148207 0.0710854016514761 0.0572689720515117 0.0610320737756313 0.0802722474332878 0.0531647646749406 0.0857543802180391 0.0375168057168755 0.0713831312008742 0.0584868521008939 0.0426669193766068 0.0746911987035826 0.0608909520940541 0.0401159000102852 0.082890945559922 0.0546657836909617 0.0510639944902252 0.0626477204648842 0.047046599880482 0.0795189005687758 0.055857294701168 0.0928613347465454 0.0425789779820751 0.0614934447711318 0.0513529025337038 0.0616399331765265 0.0465497558825509 0.066582414772943 0.0417089689205206 0.104453725881425 0.0509490548628998 0.0314344998856463 0.0497639088156495 0.0827514857598049
"FIB1" 0.0228789837591528 0.0179082452946692 0.0271379019313815 0.034864602134327 0 0.0362088041544499 0.0289749662801769 0.0146863411780251 0.0428621516532922 0.0313485269347791 0.0564263164127198 0.0427407954754095 0.0345484995490475 0.0680506077475316 0.0685269289921675 0.0578811496903731 0.0359376216078603 0.0334902019357114 0.081135168461202 0.0305788147017601 0.0679613889727173 0.0748288452992102 0.0805345540735515 0.067208915327164 0.0474973201574943 0.0799003735684767 0.0541515764746328 0.0859282241140631 0.0788477528463207 0.0785272414039942 0.0725970588420545 0.0778875135477199 0.0450371810119431 0.0308674825763171 0.102642324932132 0.0395582646636348 0.104329562664593 0.041817935715444 0.0558835091428947 0.0369506693444511 0.0786462275580674 0.0567591735388162 0.0770253209172802 0.0735233358731769 0.0528661022363827 0.0812151467985628 0.0797910621067926 0.0389420663209269 0.0809464621650488 0.0813568327243264 0.0787349252379958 0.0758710369120724 0.0189577099642174 0.0398118920326947 0.0282588223416665 0.0318082568076725 0.0338560006171807 0.087136880297143 0.0303300129175261 0.0365580969442353 0.103641756382614 0.0763764698688763 0.110461849087805 0.0583375526363709 0.0922872317715577 0.0797503029595435 0.061371703388359 0.0963363086054657 0.0841752289758415 0.0576751612450851 0.102285983071989 0.0737353588043417 0.0467430821664159 0.0541441490215082 0.0653652129678376 0.0677117965355452 0.0767724381173772 0.10853553240639 0.0298546092762265 0.0806496624130475 0.0726416193557083 0.0469097328443985 0.0436817209788857 0.0865697338439721 0.0584717095151886 0.123350777440438 0.0711979111112489 0.0427378336853445 0.0754784035668437 0.107788704184547
"FIB10" 0.0219023058790556 0.0431251724023221 0.032007731586661 0.0603138084419969 0.0362088041544499 0 0.0320996804347662 0.0280138639680092 0.0682398508493719 0.0560280394767523 0.0338825598330415 0.0233187802807408 0.0366576081400195 0.0472449254262124 0.0431948661190337 0.0354799034430537 0.0257836847902407 0.0562071877149195 0.0561750848376441 0.0268397063376238 0.0449768727756131 0.0514012448056 0.0564919874465402 0.0450345766958075 0.0240048129873581 0.055593443575462 0.0299560651769634 0.0621542669365825 0.0560265492571909 0.054197275959915 0.0449982320370336 0.100894108868261 0.0713453144270017 0.0332682037994254 0.128806139654424 0.0296070540881593 0.126402393798269 0.0688508601466961 0.0325635067125239 0.0603030061140654 0.0555992517805219 0.0408712065454101 0.0533292613242505 0.0508740721980377 0.0275024266950268 0.0578882929156374 0.0564587356275047 0.0587037649535659 0.0563451235699247 0.0582775828191246 0.0550389373949952 0.0526198590175209 0.0431175290023636 0.0633363097896529 0.0477172848607578 0.0538050666586886 0.0265142207801247 0.115480584662218 0.0337183894855763 0.0278613118061561 0.129465508935855 0.101954251208658 0.13544465047408 0.0850917385661202 0.118949537772852 0.105788903597777 0.0868648921377072 0.12165758070638 0.10984197669522 0.0808921817384558 0.129298808393861 0.101794532247508 0.057504109182167 0.0614176157252982 0.0918738700487567 0.0670525748360313 0.102277577568085 0.135295429575509 0.0517480853942435 0.108709130260601 0.0997109359137197 0.0339481608779104 0.069119365238948 0.114689496613123 0.0892595667151473 0.152853303528912 0.0959011070643806 0.0712580389160479 0.102468547488304 0.135154848492305
"FIB100" 0.0292677458287918 0.0240324396851187 0.02639468655851 0.0418123720288879 0.0289749662801769 0.0320996804347662 0 0.0230257146845619 0.0535320836470728 0.0418934579458452 0.0533127888177863 0.0402205462545686 0.0366205965885013 0.0647143277656737 0.0620710272019277 0.0543620570068866 0.0198785312541951 0.0432942962832161 0.0742407793106427 0.0265109640254789 0.0610541382694095 0.0648375236779063 0.0700094179783127 0.061042038192605 0.0406303143202814 0.0696772043463652 0.0509212721019105 0.0752856427352886 0.0696374788488289 0.067969368346664 0.0599041734784266 0.0815526335559433 0.0564461138111332 0.0363652643530977 0.114035865387238 0.0359613309805828 0.106324988132872 0.0538481148833313 0.0495807409147402 0.0470954709077726 0.0692200638106681 0.0394646201055371 0.0683004284433889 0.0660054079279348 0.0491238702973971 0.070713473359285 0.0696774251772845 0.0431359585049207 0.071539686045655 0.0708186778298796 0.0688458813292383 0.066393319013596 0.034689010569494 0.0435134658812394 0.0430044548451351 0.0332175111537211 0.0335532468678575 0.0996025162989257 0.0335747865178271 0.0337919088588146 0.114084015936392 0.0851754711074157 0.118526707686167 0.0708455617324266 0.106180886292175 0.0929376412780055 0.0724126213935799 0.107128623781411 0.0932550107713332 0.0695275985670357 0.116424304096884 0.08902848434197 0.043940880953927 0.0533897837474855 0.0779091236464542 0.0634100892744952 0.0894766523720463 0.124147620527759 0.043373643891478 0.0958195312693731 0.0856928633792578 0.0469112799498746 0.0567617840551445 0.100053361199556 0.0748219420487464 0.1379396262073 0.0790756173918756 0.0569680280034517 0.0797230123171173 0.115923419076415
"FIC01" 0.0178156140747768 0.0204232450676073 0.0239022877213164 0.0417979494387229 0.0146863411780251 0.0280138639680092 0.0230257146845619 0 0.0483278940619478 0.0350372790429828 0.0514762858309652 0.037859809025772 0.033407229106426 0.0616099359761491 0.0602977489555811 0.0525527709191815 0.028968688327032 0.038076070385372 0.0734578774929044 0.0241057554327417 0.0563281596663305 0.065561627762361 0.0710180781189285 0.0600855371494326 0.0383032461781657 0.0700356536474321 0.048821744851488 0.0762270159715351 0.0697562235489329 0.066951515986504 0.0619680191139178 0.0772300045602538 0.0490309055787958 0.0253167112467064 0.107074144426693 0.0318139156053914 0.104632381171501 0.0459205668022824 0.0484610882322704 0.0404887016677755 0.0691829292494996 0.0464131930879989 0.0674508469432689 0.0648355643768984 0.0461132491955912 0.0718510713866943 0.0703418601171817 0.0387328733107373 0.0709011037994202 0.0719358203504197 0.0692336468721484 0.0663357813388339 0.0200471900057789 0.0429598533771837 0.0291356379897258 0.0319593129944553 0.0242334147879634 0.0941864196759107 0.0248303648796532 0.032187126028715 0.110396494847408 0.0834266013314938 0.116638175968168 0.066280634729665 0.0996939040583872 0.0870171964313968 0.0693931097831857 0.103153829079117 0.0911027621796467 0.0637820553726136 0.109520517383253 0.081911180720644 0.0504963791094731 0.0580130713861561 0.0732129069100321 0.0705290489114578 0.083451282033606 0.116308401954746 0.0343491987815064 0.0889288678199417 0.0792752487708828 0.0442212990563324 0.0499897911682866 0.0929103635086972 0.0672827022024246 0.131103197390002 0.0718077591902853 0.0502862618691931 0.0811732740920857 0.114094235046676
"FIC1" 0.0562099965030925 0.0375915056664586 0.051388251360072 0.0302471907777671 0.0428621516532922 0.0682398508493719 0.0535320836470728 0.0483278940619478 0 0.0233898704548537 0.0906362725483465 0.0771758651869328 0.0636905056693639 0.0997754904042265 0.100796908407882 0.0919701900145077 0.0631748250476382 0.0491954008076578 0.112503973455947 0.0643127117108975 0.0988322951484218 0.106652352089741 0.112189602370436 0.0997590005003866 0.0809976122545437 0.111488526695591 0.0883410783978917 0.117521255706522 0.110719935097838 0.108981431593572 0.102580290227296 0.0425704252372243 0.0262466954161134 0.063148247296544 0.0693993713932553 0.0727077401424772 0.0682845195802344 0.0220426447465218 0.088788092750999 0.0311746138964812 0.110328225213828 0.0851073907165086 0.108715376046852 0.105664626260247 0.0855405525175747 0.112333799892767 0.11148018047411 0.0340867708362313 0.112595816886976 0.11279669924487 0.1105283153645 0.107600811113527 0.0532506980736553 0.0242261106337982 0.0623754779418533 0.0300094164536189 0.0665085598033582 0.0559244512890074 0.0646649123403961 0.0714396131498949 0.0714006784138887 0.0442551957624786 0.0789766822549684 0.0314424247725348 0.0620055047905145 0.0495612106139183 0.033892325297199 0.0643809786509686 0.0522327898658 0.0245616419164227 0.0727587675109503 0.0454322148110005 0.0677860652841892 0.0786239522025425 0.0482755802516329 0.0909388087580475 0.0469982642479035 0.0784073359506203 0.0586811970222717 0.0519013319716988 0.0402846590090786 0.070476355666494 0.0558122777820074 0.0563580892279818 0.0396023495824189 0.0951855619628588 0.0395993776836443 0.0360838678916283 0.0434573984454977 0.0745533711558525
"FIC100" 0.0470695340445473 0.0301516775369366 0.0436911897806106 0.031838217123215 0.0313485269347791 0.0560280394767523 0.0418934579458452 0.0350372790429828 0.0233898704548537 0 0.0780610639654853 0.0638990801886422 0.0563663499174457 0.0885611334749721 0.0859875069559427 0.0790723467367744 0.0511541625539359 0.037170073965723 0.0997926901515321 0.050000028863597 0.085262116863996 0.0917736663062021 0.0970078209158842 0.0857970408679133 0.0663806592849072 0.096848862540313 0.0737566838318881 0.102943737533524 0.0961375533450382 0.095223145384584 0.0898613549224237 0.0540167421005406 0.0301162427159916 0.0554337047144444 0.0849397591444706 0.0608229087199919 0.0798076310183099 0.0260769001743955 0.0762648356466504 0.0303851065513963 0.0962591458310622 0.0736542519779544 0.0947520777945618 0.091508544733573 0.0731412475766611 0.0982806665784582 0.0973935798432607 0.0282206144126206 0.0984131504284879 0.0982525339075762 0.095226198797143 0.0932328679052865 0.0416730364273837 0.0270268967734267 0.0521075271135571 0.0247099306165805 0.0550973780613067 0.0701753929031119 0.0542647715918258 0.0596015230202516 0.0858930040104016 0.059042121222666 0.0924754400300892 0.0418754409759055 0.074961200642665 0.0613408121657135 0.046395110837652 0.0791970216968512 0.0674236381868342 0.0388877973124639 0.084839474420306 0.057078808311378 0.0648694222326884 0.0748773657771545 0.0551526967967536 0.0894899763958023 0.0583181531597157 0.0914517429785991 0.0510917762602857 0.0630146098440259 0.0539623699371234 0.0641741621898314 0.0574419476725429 0.0661479263916732 0.0414856554253087 0.103957897894172 0.0462567492574571 0.0342710456104899 0.0563958988662139 0.0884230719999765
